,staff01_note01,staff01_note02,staff01_note03,staff01_note04,staff01_note05,staff02_note01,staff02_note02,staff02_note03,staff02_note04,staff02_note05
14405,63,68,0,0,0,42,54,0,0,0
14406,63,67,0,0,0,43,55,0,0,0
14407,63,66,0,0,0,44,56,0,0,0
14408,65,0,0,0,0,53,60,63,0,0
14409,71,74,0,0,0,50,53,55,59,0
14410,65,74,0,0,0,53,58,62,0,0
14411,63,72,0,0,0,57,60,63,0,0
14412,62,70,0,0,0,53,58,62,0,0
14413,74,77,82,0,0,34,46,0,0,0
14414,71,74,0,0,0,65,68,0,0,0
14415,72,75,0,0,0,65,69,0,0,0
14416,69,73,0,0,0,65,0,0,0,0
14417,69,72,75,77,0,57,69,0,0,0
14418,69,72,75,77,0,41,53,0,0,0
14419,65,69,72,75,77,29,41,0,0,0
14420,70,74,77,0,0,45,57,0,0,0
14421,69,72,75,77,0,43,55,0,0,0
14422,67,70,72,0,0,40,52,0,0,0
14423,67,70,72,0,0,55,58,60,0,0
14424,67,70,72,0,0,36,48,0,0,0
14425,77,79,81,82,0,46,58,0,0,0
14426,82,86,89,0,0,53,58,62,0,0
14427,82,86,89,0,0,45,57,0,0,0
14428,89,0,0,0,0,43,55,0,0,0
14429,81,84,87,89,0,0,0,0,0,0
14430,81,84,87,89,0,43,55,0,0,0
14431,87,0,0,0,0,43,55,0,0,0
14432,82,85,88,0,0,42,54,0,0,0
14433,82,86,89,0,0,41,53,0,0,0
14434,75,77,84,0,0,45,57,0,0,0
14435,74,77,82,0,0,46,58,0,0,0
14436,69,72,0,0,0,40,0,0,0,0
14437,67,70,0,0,0,41,0,0,0,0
14438,79,0,0,0,0,61,0,0,0,0
14439,64,67,0,0,0,50,0,0,0,0
14440,63,72,0,0,0,54,60,0,0,0
14441,64,67,0,0,0,58,60,0,0,0
14442,65,74,0,0,0,56,60,0,0,0
14443,57,65,0,0,0,36,53,0,0,0
14444,69,74,0,0,0,58,65,0,0,0
14445,66,71,75,0,0,56,0,0,0,0
14446,71,74,79,0,0,44,56,0,0,0
14447,58,0,0,0,0,56,0,0,0,0
14448,68,0,0,0,0,58,0,0,0,0
14449,68,76,0,0,0,40,58,0,0,0
14450,65,68,74,0,0,58,0,0,0,0
14451,68,77,0,0,0,58,65,0,0,0
14452,74,0,0,0,0,56,60,0,0,0
14453,60,72,0,0,0,48,52,60,0,0
14454,57,58,64,65,0,48,53,0,0,0
14455,52,60,0,0,0,48,0,0,0,0
14456,62,69,72,0,0,41,0,0,0,0
14457,62,65,0,0,0,57,0,0,0,0
14458,62,69,72,0,0,43,0,0,0,0
14459,62,67,71,0,0,53,0,0,0,0
14460,60,64,71,0,0,36,0,0,0,0
14461,64,67,71,0,0,40,0,0,0,0
14462,59,64,71,0,0,52,55,0,0,0
14463,60,64,0,0,0,43,0,0,0,0
14464,60,65,0,0,0,45,0,0,0,0
14465,60,63,0,0,0,54,0,0,0,0
14466,60,64,69,0,0,55,0,0,0,0
14467,57,59,65,0,0,43,0,0,0,0
14468,52,55,60,0,0,48,0,0,0,0
14469,65,72,0,0,0,38,0,0,0,0
14470,64,71,0,0,0,36,0,0,0,0
14471,64,69,0,0,0,48,0,0,0,0
14472,64,67,0,0,0,38,0,0,0,0
14473,62,65,0,0,0,50,0,0,0,0
14474,62,65,0,0,0,36,0,0,0,0
14475,65,0,0,0,0,36,53,0,0,0
14476,70,0,0,0,0,52,0,0,0,0
14477,70,76,82,0,0,43,55,0,0,0
14478,70,74,0,0,0,58,64,0,0,0
14479,65,69,72,0,0,53,0,0,0,0
14480,69,81,0,0,0,54,60,63,0,0
14481,72,74,78,81,0,50,54,57,60,0
14482,74,77,83,0,0,43,50,59,0,0
14483,72,76,79,84,0,45,57,0,0,0
14484,74,86,0,0,0,44,56,0,0,0
14485,74,77,81,86,0,53,57,60,0,0
14486,72,77,84,0,0,53,57,60,0,0
14487,69,0,0,0,0,41,48,57,0,0
14488,65,69,72,0,0,45,57,0,0,0
14489,71,77,83,0,0,44,56,0,0,0
14490,72,75,78,81,0,42,54,0,0,0
14491,74,81,86,0,0,53,57,60,0,0
14492,67,0,0,0,0,43,58,0,0,0
14493,70,76,81,0,0,48,60,0,0,0
14494,62,0,0,0,0,57,60,0,0,0
14495,69,72,79,0,0,48,60,0,0,0
14496,82,0,0,0,0,55,58,60,64,0
14497,70,0,0,0,0,55,58,60,64,0
14498,70,0,0,0,0,54,60,0,0,0
14499,72,73,74,0,0,46,58,0,0,0
14500,74,0,0,0,0,58,62,65,67,0
14501,81,0,0,0,0,46,58,0,0,0
14502,77,0,0,0,0,47,59,0,0,0
14503,70,82,0,0,0,43,52,58,0,0
14504,70,76,81,0,0,36,52,0,0,0
14505,67,0,0,0,0,40,55,0,0,0
14506,62,0,0,0,0,53,57,62,0,0
14507,69,72,79,0,0,36,0,0,0,0
14508,70,0,0,0,0,43,58,0,0,0
14509,70,0,0,0,0,40,55,0,0,0
14510,74,0,0,0,0,54,57,60,0,0
14511,70,0,0,0,0,54,57,60,0,0
14512,74,81,0,0,0,46,58,0,0,0
14513,74,77,83,0,0,43,50,0,0,0
14514,84,0,0,0,0,58,62,67,0,0
14515,67,0,0,0,0,36,43,52,0,0
14516,74,75,76,77,0,46,53,58,0,0
14517,68,0,0,0,0,49,61,0,0,0
14518,74,75,76,77,0,46,58,0,0,0
14519,67,70,0,0,0,51,55,58,0,0
14520,67,70,72,0,0,43,55,0,0,0
14521,67,70,73,0,0,42,54,0,0,0
14522,70,74,77,0,0,34,50,0,0,0
14523,62,65,72,0,0,34,50,0,0,0
14524,62,65,70,0,0,53,58,0,0,0
14525,62,67,0,0,0,38,53,0,0,0
14526,68,0,0,0,0,37,52,0,0,0
14527,75,0,0,0,0,53,57,60,0,0
14528,69,74,0,0,0,36,51,0,0,0
14529,67,0,0,0,0,41,57,0,0,0
14530,74,75,76,77,0,34,41,46,0,0
14531,74,79,0,0,0,41,53,0,0,0
14532,63,67,70,0,0,55,58,0,0,0
14533,63,67,70,72,0,43,55,0,0,0
14534,63,67,70,73,0,42,54,0,0,0
14535,69,72,75,0,0,41,0,0,0,0
14536,69,72,75,0,0,45,57,0,0,0
14537,67,71,77,0,0,0,0,0,0,0
14538,67,72,75,0,0,36,48,0,0,0
14539,65,71,74,0,0,38,50,0,0,0
14540,64,70,74,0,0,40,52,0,0,0
14541,75,81,86,0,0,45,0,0,0,0
14542,75,81,84,0,0,53,57,60,63,0
14543,65,67,71,74,0,38,50,0,0,0
14544,70,74,77,82,0,46,53,58,0,0
14545,67,69,72,75,0,0,0,0,0,0
14546,67,69,72,75,0,41,0,0,0,0
14547,67,69,72,75,0,41,53,0,0,0
14548,64,70,74,0,0,36,43,52,0,0
14549,64,70,74,0,0,43,55,0,0,0
14550,69,75,77,0,0,53,57,60,0,0
14551,75,81,86,0,0,29,0,0,0,0
14552,74,77,82,0,0,34,41,50,0,0
14553,60,70,74,77,82,34,46,54,0,0
14554,72,0,0,0,0,47,0,0,0,0
14555,63,68,72,0,0,57,0,0,0,0
14556,60,65,71,0,0,44,54,0,0,0
14557,64,68,72,0,0,42,52,0,0,0
14558,57,60,0,0,0,41,0,0,0,0
14559,59,63,69,0,0,43,53,0,0,0
14560,59,62,64,67,0,52,55,0,0,0
14561,58,61,63,0,0,45,55,0,0,0
14562,56,60,62,65,0,46,0,0,0,0
14563,56,61,64,0,0,40,50,0,0,0
14564,59,64,0,0,0,45,55,0,0,0
14565,59,61,65,0,0,45,55,0,0,0
14566,57,62,0,0,0,43,53,0,0,0
14567,56,64,0,0,0,43,53,0,0,0
14568,59,60,0,0,0,36,0,0,0,0
14569,58,61,0,0,0,44,54,0,0,0
14570,56,59,63,0,0,43,53,0,0,0
14571,55,57,60,0,0,52,0,0,0,0
14572,59,63,0,0,0,49,0,0,0,0
14573,57,60,65,0,0,43,53,0,0,0
14574,61,66,69,0,0,45,0,0,0,0
14575,61,0,0,0,0,43,53,0,0,0
14576,58,63,66,0,0,42,0,0,0,0
14577,61,66,0,0,0,47,57,0,0,0
14578,62,66,71,0,0,55,0,0,0,0
14579,61,66,71,0,0,55,0,0,0,0
14580,64,69,74,0,0,50,0,0,0,0
14581,64,69,74,0,0,60,0,0,0,0
14582,65,68,71,76,0,49,0,0,0,0
14583,64,68,71,76,0,59,0,0,0,0
14584,60,0,0,0,0,54,0,0,0,0
14585,63,68,72,0,0,63,0,0,0,0
14586,67,71,0,0,0,52,62,0,0,0
14587,56,58,64,0,0,42,52,0,0,0
14588,81,0,0,0,0,67,0,0,0,0
14589,79,0,0,0,0,69,0,0,0,0
14590,74,77,81,0,0,55,0,0,0,0
14591,75,77,83,0,0,53,0,0,0,0
14592,79,0,0,0,0,52,62,0,0,0
14593,65,70,74,0,0,48,0,0,0,0
14594,64,68,73,0,0,58,0,0,0,0
14595,72,76,81,0,0,62,0,0,0,0
14596,72,74,77,0,0,68,0,0,0,0
14597,68,73,76,0,0,52,62,0,0,0
14598,71,76,0,0,0,57,67,0,0,0
14599,72,77,81,0,0,61,67,0,0,0
14600,71,74,0,0,0,56,66,0,0,0
14601,69,74,0,0,0,55,65,0,0,0
14602,68,76,0,0,0,55,65,0,0,0
14603,69,0,0,0,0,43,53,0,0,0
14604,67,71,76,0,0,60,0,0,0,0
14605,69,72,77,0,0,62,0,0,0,0
14606,68,71,77,0,0,59,0,0,0,0
14607,74,78,81,0,0,52,0,0,0,0
14608,72,76,79,0,0,62,0,0,0,0
14609,73,0,0,0,0,55,65,0,0,0
14610,71,76,81,0,0,55,65,0,0,0
14611,71,75,83,0,0,55,65,0,0,0
14612,57,67,0,0,0,0,0,0,0,0
14613,55,58,60,63,0,39,46,51,0,0
14614,63,67,70,75,0,36,43,51,0,0
14615,65,67,74,0,0,43,0,0,0,0
14616,65,67,70,0,0,58,0,0,0,0
14617,63,69,74,0,0,42,0,0,0,0
14618,56,60,63,0,0,41,51,0,0,0
14619,62,67,72,0,0,46,56,0,0,0
14620,58,62,70,0,0,43,0,0,0,0
14621,58,64,68,0,0,48,52,0,0,0
14622,55,56,60,0,0,41,51,0,0,0
14623,59,63,68,0,0,44,53,0,0,0
14624,58,63,0,0,0,55,0,0,0,0
14625,58,61,64,67,0,48,52,0,0,0
14626,57,60,65,0,0,41,51,0,0,0
14627,55,58,63,0,0,39,46,0,0,0
14628,56,60,67,0,0,34,46,0,0,0
14629,59,62,67,0,0,34,46,0,0,0
14630,55,58,63,0,0,51,0,0,0,0
14631,79,0,0,0,0,63,67,70,0,0
14632,79,0,0,0,0,64,67,70,73,0
14633,80,0,0,0,0,65,68,72,0,0
14634,80,0,0,0,0,65,68,70,74,0
14635,75,79,84,0,0,63,0,0,0,0
14636,78,81,84,0,0,66,0,0,0,0
14637,77,80,84,0,0,65,0,0,0,0
14638,72,74,0,0,0,58,68,0,0,0
14639,63,67,0,0,0,36,48,0,0,0
14640,63,69,0,0,0,33,45,0,0,0
14641,66,69,0,0,0,29,42,0,0,0
14642,69,0,0,0,0,26,38,0,0,0
14643,65,67,70,74,0,43,0,0,0,0
14644,68,72,77,0,0,41,0,0,0,0
14645,55,58,63,0,0,39,0,0,0,0
14646,56,60,63,0,0,51,0,0,0,0
14647,55,56,60,0,0,41,0,0,0,0
14648,87,0,0,0,0,55,58,60,63,0
14649,86,0,0,0,0,55,58,62,65,0
14650,86,0,0,0,0,54,57,60,63,0
14651,87,0,0,0,0,54,57,60,63,0
14652,75,0,0,0,0,53,56,60,63,0
14653,84,0,0,0,0,56,60,62,67,0
14654,82,0,0,0,0,55,58,62,65,0
14655,75,0,0,0,0,55,58,64,0,0
14656,80,0,0,0,0,56,60,63,67,0
14657,0,0,0,0,0,56,60,63,67,0
14658,0,0,0,0,0,56,59,63,65,0
14659,82,0,0,0,0,56,59,63,65,0
14660,79,0,0,0,0,55,58,61,64,0
14661,80,0,0,0,0,55,58,61,64,0
14662,74,0,0,0,0,56,59,62,67,0
14663,79,0,0,0,0,56,59,62,67,0
14664,67,70,75,0,0,55,0,0,0,0
14665,67,70,73,76,0,55,0,0,0,0
14666,65,68,72,75,0,56,0,0,0,0
14667,65,68,70,74,0,56,0,0,0,0
14668,67,70,75,0,0,60,0,0,0,0
14669,66,69,75,0,0,60,0,0,0,0
14670,0,0,0,0,0,61,62,0,0,0
14671,66,69,75,0,0,62,0,0,0,0
14672,65,68,75,0,0,60,0,0,0,0
14673,68,0,0,0,0,53,56,58,62,0
14674,75,79,0,0,0,63,67,0,0,0
14675,75,82,0,0,0,62,63,67,0,0
14676,75,79,0,0,0,60,63,67,0,0
14677,75,82,0,0,0,58,63,67,0,0
14678,84,0,0,0,0,50,54,60,0,0
14679,77,79,82,86,0,55,58,62,65,0
14680,76,79,82,86,0,55,58,60,64,0
14681,76,79,82,86,0,0,0,0,0,0
14682,80,84,89,0,0,56,60,63,67,0
14683,91,0,0,0,0,56,59,62,67,0
14684,67,70,75,0,0,39,0,0,0,0
14685,79,82,87,0,0,48,0,0,0,0
14686,77,79,82,86,0,43,0,0,0,0
14687,77,79,84,0,0,0,0,0,0,0
14688,78,81,86,0,0,42,0,0,0,0
14689,78,81,87,0,0,0,0,0,0,0
14690,78,81,87,0,0,54,57,60,63,0
14691,84,0,0,0,0,55,58,61,64,0
14692,72,75,80,0,0,53,56,60,63,0
14693,71,75,82,0,0,53,56,59,63,0
14694,71,75,80,0,0,0,0,0,0,0
14695,0,0,0,0,0,53,56,59,63,0
14696,71,75,82,0,0,0,0,0,0,0
14697,70,74,79,0,0,51,55,58,62,0
14698,70,76,80,0,0,52,55,58,61,0
14699,69,72,77,0,0,53,57,60,63,0
14700,68,74,77,0,0,53,56,59,62,0
14701,68,74,79,0,0,53,56,59,62,0
14702,67,70,75,0,0,55,58,63,0,0
14703,67,75,0,0,0,53,56,58,62,0
14704,74,86,0,0,0,53,56,58,62,0
14705,74,86,0,0,0,55,58,62,65,0
14706,74,86,0,0,0,42,54,0,0,0
14707,75,87,0,0,0,54,57,60,63,0
14708,68,72,75,0,0,41,53,0,0,0
14709,74,79,84,0,0,44,56,0,0,0
14710,74,79,82,0,0,55,58,62,65,0
14711,70,82,0,0,0,55,58,61,64,0
14712,68,0,0,0,0,53,56,60,63,0
14713,80,0,0,0,0,53,56,59,63,0
14714,70,75,79,0,0,51,55,58,62,0
14715,79,0,0,0,0,51,55,58,62,0
14716,77,0,0,0,0,53,57,60,63,0
14717,68,74,77,0,0,53,56,58,62,0
14718,68,74,79,0,0,53,56,58,62,0
14719,68,71,77,0,0,44,0,0,0,0
14720,70,74,79,0,0,39,0,0,0,0
14721,64,67,72,79,82,45,0,0,0,0
14722,65,71,76,0,0,44,0,0,0,0
14723,62,65,70,72,0,43,0,0,0,0
14724,62,64,72,0,0,48,58,0,0,0
14725,61,65,0,0,0,45,0,0,0,0
14726,57,61,0,0,0,55,0,0,0,0
14727,60,64,0,0,0,46,0,0,0,0
14728,58,62,0,0,0,55,0,0,0,0
14729,58,62,0,0,0,43,0,0,0,0
14730,60,66,70,0,0,38,0,0,0,0
14731,62,66,0,0,0,58,0,0,0,0
14732,62,65,67,0,0,58,0,0,0,0
14733,62,64,67,0,0,48,58,0,0,0
14734,62,65,72,0,0,43,0,0,0,0
14735,64,67,72,0,0,41,0,0,0,0
14736,65,68,72,76,0,46,0,0,0,0
14737,65,72,0,0,0,51,55,61,0,0
14738,64,0,0,0,0,50,54,60,0,0
14739,62,72,0,0,0,48,52,58,0,0
14740,60,67,69,72,0,41,0,0,0,0
14741,60,67,69,72,0,57,0,0,0,0
14742,67,69,73,79,0,57,0,0,0,0
14743,69,74,77,0,0,50,53,60,0,0
14744,64,66,0,0,0,49,52,59,0,0
14745,64,66,0,0,0,48,52,58,0,0
14746,76,0,0,0,0,47,50,57,0,0
14747,60,62,68,74,0,46,56,0,0,0
14748,60,62,67,72,0,45,55,0,0,0
14749,60,62,66,70,72,44,54,0,0,0
14750,60,62,65,70,72,43,53,0,0,0
14751,60,64,68,72,0,42,49,58,0,0
14752,60,64,67,72,0,41,48,57,0,0
14753,70,73,76,81,0,48,60,0,0,0
14754,70,73,76,81,0,0,0,0,0,0
14755,57,58,60,62,65,41,46,48,50,54
14756,58,62,69,0,0,51,55,0,0,0
14757,59,62,63,65,67,43,48,53,55,0
14758,63,67,72,74,0,48,53,57,58,0
14759,69,70,77,81,0,49,50,52,53,58
14760,63,67,72,77,0,48,51,53,57,58
14761,69,73,77,79,84,50,53,55,58,60
14762,60,62,63,65,66,41,46,51,55,60
14763,60,66,70,0,0,50,0,0,0,0
14764,62,69,0,0,0,51,0,0,0,0
14765,62,63,67,0,0,48,0,0,0,0
14766,65,71,75,0,0,43,0,0,0,0
14767,63,67,74,0,0,48,0,0,0,0
14768,69,72,77,0,0,38,0,0,0,0
14769,73,79,84,0,0,37,0,0,0,0
14770,70,76,81,0,0,37,0,0,0,0
14771,67,70,77,0,0,36,0,0,0,0
14772,63,69,74,0,0,29,41,0,0,0
14773,66,69,74,0,0,51,54,57,60,0
14774,62,65,70,0,0,34,53,0,0,0
14775,62,65,70,0,0,52,0,0,0,0
14776,62,67,71,0,0,52,0,0,0,0
14777,63,67,72,0,0,55,0,0,0,0
14778,63,67,72,0,0,54,0,0,0,0
14779,65,67,71,0,0,63,0,0,0,0
14780,63,67,72,0,0,62,0,0,0,0
14781,63,69,74,0,0,53,0,0,0,0
14782,63,69,75,0,0,51,0,0,0,0
14783,69,72,74,77,0,50,0,0,0,0
14784,70,76,81,0,0,49,0,0,0,0
14785,67,70,77,0,0,48,0,0,0,0
14786,67,70,77,0,0,41,0,0,0,0
14787,69,72,77,0,0,50,0,0,0,0
14788,77,0,0,0,0,53,57,60,62,0
14789,73,79,84,0,0,49,0,0,0,0
14790,82,0,0,0,0,55,58,64,0,0
14791,71,0,0,0,0,53,57,60,63,0
14792,68,0,0,0,0,53,57,60,63,0
14793,58,0,0,0,0,50,53,0,0,0
14794,60,0,0,0,0,54,57,0,0,0
14795,59,0,0,0,0,50,53,0,0,0
14796,60,0,0,0,0,51,55,0,0,0
14797,63,0,0,0,0,51,55,0,0,0
14798,69,75,0,0,0,45,0,0,0,0
14799,70,76,79,0,0,52,55,58,0,0
14800,63,69,74,0,0,41,0,0,0,0
14801,74,0,0,0,0,50,53,0,0,0
14802,70,76,81,0,0,37,49,0,0,0
14803,70,76,79,0,0,55,58,61,64,0
14804,67,70,77,0,0,36,48,0,0,0
14805,75,0,0,0,0,48,51,55,0,0
14806,82,0,0,0,0,48,51,55,0,0
14807,72,75,81,0,0,29,41,0,0,0
14808,69,0,0,0,0,29,41,0,0,0
14809,75,0,0,0,0,51,53,57,0,0
14810,81,0,0,0,0,51,53,57,0,0
14811,77,82,86,0,0,34,46,0,0,0
14812,77,82,86,0,0,70,0,0,0,0
14813,67,71,74,79,82,0,0,0,0,0
14814,59,67,71,0,0,0,0,0,0,0
14815,57,61,67,0,0,0,0,0,0,0
14816,57,60,67,0,0,0,0,0,0,0
14817,79,81,83,0,0,0,0,0,0,0
14818,59,62,64,0,0,0,0,0,0,0
14819,57,61,66,0,0,0,0,0,0,0
14820,57,60,62,0,0,0,0,0,0,0
14821,72,76,83,0,0,0,0,0,0,0
14822,64,65,66,67,68,0,0,0,0,0
14823,66,68,69,0,0,0,0,0,0,0
14824,63,68,71,75,0,0,0,0,0,0
14825,62,68,71,74,0,0,0,0,0,0
14826,61,64,67,73,0,0,0,0,0,0
14827,60,67,71,0,0,0,0,0,0,0
14828,59,62,63,67,69,0,0,0,0,0
14829,59,63,69,0,0,0,0,0,0,0
14830,58,59,64,67,0,0,0,0,0,0
14831,57,64,67,0,0,0,0,0,0,0
14832,76,77,78,79,80,0,0,0,0,0
14833,78,84,88,0,0,0,0,0,0,0
14834,73,76,79,0,0,0,0,0,0,0
14835,78,80,81,0,0,0,0,0,0,0
14836,0,0,0,0,0,49,50,61,62,0
14837,0,0,0,0,0,51,52,63,64,0
14838,62,65,72,74,82,0,0,0,0,0
14839,61,64,73,81,0,0,0,0,0,0
14840,60,63,72,80,0,0,0,0,0,0
14841,58,62,70,79,0,0,0,0,0,0
14842,57,59,0,0,0,0,0,0,0,0
14843,79,0,0,0,0,51,63,0,0,0
14844,68,0,0,0,0,46,58,0,0,0
14845,70,0,0,0,0,48,60,0,0,0
14846,69,0,0,0,0,55,58,60,64,0
14847,67,79,0,0,0,51,63,0,0,0
14848,69,81,0,0,0,53,65,0,0,0
14849,65,77,0,0,0,43,0,0,0,0
14850,64,74,0,0,0,48,55,58,0,0
14851,64,72,0,0,0,48,55,58,0,0
14852,63,74,0,0,0,53,57,0,0,0
14853,63,72,0,0,0,53,57,0,0,0
14854,69,75,79,0,0,53,60,63,0,0
14855,69,75,77,0,0,48,0,0,0,0
14856,75,0,0,0,0,53,60,63,0,0
14857,70,74,79,0,0,41,0,0,0,0
14858,69,75,81,0,0,48,0,0,0,0
14859,68,75,80,0,0,53,60,63,0,0
14860,71,83,0,0,0,53,57,63,0,0
14861,69,73,81,0,0,52,58,61,0,0
14862,0,0,0,0,0,52,58,61,0,0
14863,70,74,77,0,0,50,0,0,0,0
14864,67,79,0,0,0,51,55,58,63,0
14865,68,77,0,0,0,34,46,0,0,0
14866,68,77,0,0,0,36,48,0,0,0
14867,68,77,0,0,0,38,50,0,0,0
14868,63,69,74,0,0,0,0,0,0,0
14869,63,69,74,0,0,33,45,0,0,0
14870,68,74,79,0,0,38,50,0,0,0
14871,77,89,0,0,0,39,51,0,0,0
14872,75,87,0,0,0,44,0,0,0,0
14873,84,0,0,0,0,60,63,68,0,0
14874,72,84,0,0,0,53,0,0,0,0
14875,67,79,0,0,0,57,63,0,0,0
14876,72,77,80,84,0,44,56,0,0,0
14877,71,77,80,83,0,43,55,0,0,0
14878,70,82,0,0,0,48,0,0,0,0
14879,69,77,0,0,0,53,60,63,0,0
14880,68,79,0,0,0,58,62,0,0,0
14881,82,0,0,0,0,58,62,68,0,0
14882,72,84,0,0,0,46,0,0,0,0
14883,75,87,0,0,0,51,0,0,0,0
14884,75,87,0,0,0,53,0,0,0,0
14885,70,82,0,0,0,50,0,0,0,0
14886,72,84,0,0,0,58,62,68,0,0
14887,70,80,82,0,0,34,46,0,0,0
14888,65,69,72,76,0,0,0,0,0,0
14889,65,71,75,79,0,0,0,0,0,0
14890,72,74,75,76,0,36,43,48,0,0
14891,83,0,0,0,0,51,55,59,0,0
14892,70,76,0,0,0,46,58,0,0,0
14893,81,0,0,0,0,50,55,58,0,0
14894,70,76,79,0,0,43,55,0,0,0
14895,80,0,0,0,0,45,0,0,0,0
14896,73,79,81,0,0,45,52,55,0,0
14897,73,81,0,0,0,52,55,61,0,0
14898,73,76,79,0,0,40,52,0,0,0
14899,72,77,81,0,0,41,48,57,0,0
14900,84,0,0,0,0,53,0,0,0,0
14901,75,78,81,84,0,42,0,0,0,0
14902,75,78,81,84,0,42,51,0,0,0
14903,72,76,79,0,0,43,52,55,0,0
14904,81,0,0,0,0,46,52,55,0,0
14905,69,73,76,0,0,45,49,52,55,0
14906,66,76,0,0,0,42,50,54,0,0
14907,66,76,0,0,0,38,45,54,0,0
14908,66,72,0,0,0,38,45,54,0,0
14909,66,72,76,0,0,38,45,50,0,0
14910,67,71,74,79,0,43,47,50,53,0
14911,0,0,0,0,0,43,47,53,55,59
14912,57,60,0,0,0,45,48,53,0,0
14913,59,62,0,0,0,47,50,53,0,0
14914,60,64,0,0,0,36,43,52,0,0
14915,60,64,67,0,0,31,43,0,0,0
14916,69,0,0,0,0,35,0,0,0,0
14917,59,63,67,71,0,35,47,0,0,0
14918,59,63,67,71,0,47,51,55,0,0
14919,57,63,67,69,0,0,0,0,0,0
14920,57,63,67,69,0,35,47,0,0,0
14921,0,0,0,0,0,47,51,55,0,0
14922,64,0,0,0,0,34,46,0,0,0
14923,64,69,0,0,0,46,50,52,55,0
14924,58,62,64,67,0,34,46,0,0,0
14925,68,0,0,0,0,43,0,0,0,0
14926,61,64,67,69,0,45,57,0,0,0
14927,61,64,70,0,0,49,0,0,0,0
14928,61,64,67,0,0,40,49,52,0,0
14929,61,64,67,69,0,49,0,0,0,0
14930,66,67,68,69,0,41,48,57,0,0
14931,69,74,0,0,0,41,48,57,0,0
14932,63,66,69,72,0,0,0,0,0,0
14933,63,66,69,72,0,42,51,57,0,0
14934,64,67,0,0,0,43,52,55,0,0
14935,64,67,73,76,0,45,0,0,0,0
14936,64,67,73,76,0,45,49,52,55,0
14937,0,0,0,0,0,45,51,55,0,0
14938,66,69,76,0,0,42,54,0,0,0
14939,74,0,0,0,0,48,54,57,0,0
14940,65,72,0,0,0,43,50,53,0,0
14941,69,0,0,0,0,43,50,53,0,0
14942,64,67,72,0,0,43,48,0,0,0
14943,55,64,0,0,0,36,48,0,0,0
14944,54,63,0,0,0,35,47,0,0,0
14945,53,62,0,0,0,34,46,0,0,0
14946,67,73,76,0,0,52,55,57,61,0
14947,67,73,76,0,0,37,49,0,0,0
14948,66,75,0,0,0,52,55,57,61,0
14949,67,76,0,0,0,40,0,0,0,0
14950,67,76,0,0,0,40,49,52,0,0
14951,61,67,69,0,0,33,0,0,0,0
14952,61,67,69,0,0,33,40,45,0,0
14953,67,76,0,0,0,38,50,0,0,0
14954,67,76,0,0,0,50,54,57,60,0
14955,67,76,0,0,0,38,0,0,0,0
14956,64,72,0,0,0,50,54,57,60,0
14957,60,66,69,0,0,38,45,50,0,0
14958,62,65,67,71,0,43,50,53,0,0
14959,62,65,71,74,0,53,55,59,62,0
14960,65,74,0,0,0,31,43,0,0,0
14961,64,73,0,0,0,50,53,55,59,0
14962,67,76,0,0,0,43,50,59,0,0
14963,62,71,0,0,0,50,53,55,59,0
14964,59,65,67,0,0,31,43,0,0,0
14965,64,67,72,0,0,52,55,60,0,0
14966,65,68,74,0,0,50,53,56,62,0
14967,66,69,75,0,0,51,54,57,63,0
14968,67,70,72,76,0,52,55,58,64,0
14969,59,63,67,0,0,0,0,0,0,0
14970,59,63,67,0,0,43,51,55,0,0
14971,60,61,62,63,64,36,43,48,0,0
14972,60,67,0,0,0,52,0,0,0,0
14973,60,64,67,0,0,55,0,0,0,0
14974,63,71,0,0,0,51,0,0,0,0
14975,63,68,69,0,0,0,0,0,0,0
14976,63,69,0,0,0,55,0,0,0,0
14977,58,64,0,0,0,50,0,0,0,0
14978,58,67,0,0,0,50,0,0,0,0
14979,58,62,64,67,0,46,0,0,0,0
14980,58,62,64,67,0,50,0,0,0,0
14981,61,67,69,0,0,45,49,52,0,0
14982,61,70,0,0,0,33,0,0,0,0
14983,61,64,67,0,0,35,47,0,0,0
14984,60,66,69,72,0,0,0,0,0,0
14985,60,66,69,72,0,42,51,57,0,0
14986,69,0,0,0,0,52,55,0,0,0
14987,64,67,73,76,0,44,0,0,0,0
14988,71,75,79,83,0,35,47,0,0,0
14989,71,75,79,83,0,51,55,59,0,0
14990,69,75,79,81,0,0,0,0,0,0
14991,69,75,79,81,0,31,43,0,0,0
14992,63,75,0,0,0,34,0,0,0,0
14993,64,70,74,76,0,34,46,0,0,0
14994,69,81,0,0,0,52,55,58,62,0
14995,67,70,74,76,79,0,0,0,0,0
14996,67,70,74,76,79,34,46,0,0,0
14997,73,81,0,0,0,33,40,45,0,0
14998,73,79,0,0,0,35,47,0,0,0
14999,73,77,0,0,0,36,48,0,0,0
15000,64,73,0,0,0,37,49,0,0,0
15001,74,86,0,0,0,53,57,60,0,0
15002,69,72,75,78,0,0,0,0,0,0
15003,67,72,76,79,0,43,52,55,0,0
15004,76,79,81,85,88,45,0,0,0,0
15005,76,79,81,85,88,45,49,52,57,0
15006,77,81,84,88,0,0,0,0,0,0
15007,77,83,87,91,0,0,0,0,0,0
15008,71,75,79,83,0,0,0,0,0,0
15009,69,75,79,81,0,39,51,0,0,0
